data,temp_min,temp_max,temp_media,precipitacao
1978-12-13 00:00:00, 23.6, 35.1, 28.02, 0.0
1978-12-14 00:00:00, 0.0, 33.7, 23.0, 0.0
1978-12-15 00:00:00, 0.0, 33.5, 22.7, 0.0
1978-12-16 00:00:00, 0.0, 34.7, 23.4, 0.0
1978-12-17 00:00:00, 0.0, 34.6, 23.0, 0.0
1978-12-18 00:00:00, 0.0, 33.3, 22.5, 0.0
1978-12-19 00:00:00, 0.0, 33.3, 22.9, 0.0
1978-12-20 00:00:00, 0.0, 34.8, 23.8, 0.0
1978-12-21 00:00:00, 0.0, 34.5, 23.3, 0.0
1978-12-22 00:00:00, 0.0, 34.3, 23.1, 0.0
1978-12-23 00:00:00, 0.0, 33.7, 23.1, 3.5
1978-12-24 00:00:00, 0.0, 34.5, 23.2, 0.0
1978-12-25 00:00:00, 0.0, 34.1, 22.9, 0.0
1978-12-26 00:00:00, 0.0, 34.4, 23.2, 0.0
1978-12-27 00:00:00, 0.0, 33.3, 22.7, 0.0
1978-12-28 00:00:00, 0.0, 34.3, 23.4, 0.0
1978-12-29 00:00:00, 0.0, 33.2, 23.1, 0.0
1978-12-30 00:00:00, 0.0, 33.7, 23.2, 0.1
1978-12-31 00:00:00, 0.0, 34.4, 23.6, 0.0
1979-01-01 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-01-03 00:00:00, 0.0, 35.7, 0.0, 0.0
1979-01-04 00:00:00, 0.0, 35.3, 0.0, 0.0
1979-01-05 00:00:00, 0.0, 36.3, 0.0, 0.0
1979-01-06 00:00:00, 0.0, 34.8, 0.0, 0.0
1979-01-07 00:00:00, 0.0, 33.6, 0.0, 0.0
1979-01-08 00:00:00, 0.0, 35.2, 0.0, 0.0
1979-01-09 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-01-10 00:00:00, 0.0, 35.6, 0.0, 0.0
1979-01-11 00:00:00, 0.0, 36.0, 0.0, 0.0
1979-01-12 00:00:00, 0.0, 36.3, 0.0, 1.3
1979-01-13 00:00:00, 0.0, 35.5, 0.0, 0.0
1979-01-14 00:00:00, 0.0, 35.0, 0.0, 2.4
1979-01-15 00:00:00, 0.0, 27.6, 0.0, 5.7
1979-01-16 00:00:00, 0.0, 33.6, 0.0, 27.1
1979-01-17 00:00:00, 0.0, 34.2, 0.0, 0.0
1979-01-18 00:00:00, 0.0, 33.6, 0.0, 0.0
1979-01-19 00:00:00, 0.0, 29.5, 0.0, 0.0
1979-01-20 00:00:00, 0.0, 35.3, 0.0, 3.1
1979-01-22 00:00:00, 0.0, 33.6, 0.0, 0.0
1979-01-23 00:00:00, 0.0, 30.6, 0.0, 1.0
1979-01-24 00:00:00, 0.0, 34.1, 0.0, 1.9
1979-01-25 00:00:00, 0.0, 34.1, 0.0, 0.0
1979-01-26 00:00:00, 0.0, 34.3, 0.0, 0.0
1979-01-27 00:00:00, 0.0, 35.2, 0.0, 0.0
1979-01-28 00:00:00, 0.0, 35.7, 0.0, 0.0
1979-01-30 00:00:00, 0.0, 33.3, 0.0, 0.3
1979-01-31 00:00:00, 0.0, 34.7, 0.0, 0.0
1979-02-02 00:00:00, 0.0, 35.5, 0.0, 0.0
1979-02-03 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-02-04 00:00:00, 0.0, 34.1, 0.0, 0.2
1979-02-05 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-02-06 00:00:00, 0.0, 33.9, 0.0, 0.5
1979-02-08 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-02-09 00:00:00, 0.0, 35.7, 0.0, 0.0
1979-02-11 00:00:00, 0.0, 35.9, 0.0, 0.0
1979-02-12 00:00:00, 0.0, 35.1, 0.0, 0.0
1979-02-13 00:00:00, 0.0, 35.8, 0.0, 0.0
1979-02-14 00:00:00, 0.0, 35.1, 0.0, 4.2
1979-02-15 00:00:00, 0.0, 35.3, 0.0, 0.0
1979-02-16 00:00:00, 24.1, 35.4, 0.0, 0.0
1979-02-17 00:00:00, 24.5, 32.7, 0.0, 0.0
1979-02-18 00:00:00, 23.6, 34.8, 0.0, 0.0
1979-02-19 00:00:00, 23.3, 36.3, 0.0, 0.0
1979-02-20 00:00:00, 23.3, 35.7, 0.0, 0.0
1979-02-21 00:00:00, 24.0, 31.7, 26.56, 0.0
1979-02-22 00:00:00, 24.1, 31.4, 0.0, 19.8
1979-02-23 00:00:00, 23.4, 31.4, 0.0, 2.7
1979-02-24 00:00:00, 21.9, 31.6, 0.0, 132.6
1979-02-26 00:00:00, 22.9, 31.7, 0.0, 46.2
1979-02-27 00:00:00, 23.7, 33.7, 0.0, 0.0
1979-02-28 00:00:00, 23.7, 28.7, 25.68, 0.2
1979-03-01 00:00:00, 23.5, 31.2, 0.0, 0.2
1979-03-02 00:00:00, 23.5, 34.3, 0.0, 0.0
1979-03-03 00:00:00, 22.8, 33.0, 0.0, 0.0
1979-03-04 00:00:00, 22.9, 32.1, 0.0, 58.3
1979-03-05 00:00:00, 25.0, 31.3, 0.0, 0.0
1979-03-06 00:00:00, 22.5, 33.6, 0.0, 0.8
1979-03-07 00:00:00, 23.7, 33.6, 0.0, 0.0
1979-03-08 00:00:00, 23.8, 33.1, 0.0, 0.0
1979-03-09 00:00:00, 24.1, 32.8, 0.0, 1.5
1979-03-10 00:00:00, 23.7, 32.7, 0.0, 0.0
1979-03-11 00:00:00, 23.8, 33.7, 0.0, 0.0
1979-03-12 00:00:00, 23.9, 33.7, 0.0, 0.4
1979-03-13 00:00:00, 23.7, 33.0, 0.0, 0.0
1979-03-14 00:00:00, 24.4, 32.2, 0.0, 0.0
1979-03-15 00:00:00, 23.4, 32.1, 0.0, 19.8
1979-03-16 00:00:00, 24.1, 32.5, 0.0, 0.0
1979-03-17 00:00:00, 23.9, 32.3, 0.0, 0.0
1979-03-18 00:00:00, 23.8, 33.2, 0.0, 0.0
1979-03-19 00:00:00, 22.9, 34.1, 0.0, 0.0
1979-03-20 00:00:00, 23.6, 33.6, 0.0, 0.0
1979-03-21 00:00:00, 24.8, 34.7, 0.0, 0.0
1979-03-22 00:00:00, 24.7, 34.4, 0.0, 0.0
1979-03-23 00:00:00, 23.5, 33.3, 0.0, 0.0
1979-03-24 00:00:00, 24.8, 33.1, 0.0, 0.0
1979-03-27 00:00:00, 23.7, 31.8, 0.0, 12.4
1979-03-28 00:00:00, 23.1, 31.8, 0.0, 0.8
1979-03-29 00:00:00, 24.3, 32.7, 0.0, 2.2
1979-03-30 00:00:00, 23.9, 33.1, 0.0, 0.0
1979-03-31 00:00:00, 23.0, 33.6, 0.0, 0.0
1979-04-01 00:00:00, 24.3, 32.9, 0.0, 0.0
1979-04-02 00:00:00, 22.7, 34.3, 0.0, 0.0
1979-04-03 00:00:00, 22.9, 35.1, 0.0, 0.0
1979-04-04 00:00:00, 22.8, 35.4, 0.0, 0.0
1979-04-05 00:00:00, 22.8, 34.3, 0.0, 0.0
1979-04-06 00:00:00, 21.3, 34.8, 0.0, 0.2
1979-04-07 00:00:00, 23.9, 34.4, 0.0, 6.6
1979-04-08 00:00:00, 24.7, 33.0, 0.0, 0.0
1979-04-09 00:00:00, 22.6, 33.1, 26.66, 0.0
1979-04-10 00:00:00, 22.6, 34.5, 0.0, 0.0
1979-04-11 00:00:00, 23.3, 35.1, 0.0, 0.0
1979-04-13 00:00:00, 24.0, 34.8, 0.0, 9.5
1979-04-15 00:00:00, 24.3, 32.1, 0.0, 0.3
1979-04-16 00:00:00, 22.5, 33.3, 0.0, 0.0
1979-04-17 00:00:00, 23.1, 34.5, 0.0, 0.0
1979-04-18 00:00:00, 24.5, 34.4, 0.0, 0.0
1979-04-19 00:00:00, 24.1, 31.6, 0.0, 6.0
1979-04-20 00:00:00, 24.3, 32.8, 0.0, 0.0
1979-04-21 00:00:00, 24.2, 32.3, 0.0, 6.3
1979-04-22 00:00:00, 23.4, 35.1, 0.0, 2.6
1979-04-23 00:00:00, 23.4, 34.2, 0.0, 0.0
1979-04-24 00:00:00, 23.6, 34.4, 0.0, 0.0
1979-04-25 00:00:00, 24.6, 34.2, 0.0, 0.0
1979-04-27 00:00:00, 24.1, 34.3, 0.0, 0.0
1979-04-28 00:00:00, 22.3, 34.0, 0.0, 0.0
1979-04-29 00:00:00, 22.7, 34.1, 0.0, 1.2
1979-04-30 00:00:00, 24.3, 32.7, 0.0, 13.9
1979-05-02 00:00:00, 23.8, 32.2, 0.0, 0.0
1979-05-03 00:00:00, 21.9, 33.6, 26.94, 0.0
1979-05-04 00:00:00, 23.0, 31.8, 26.64, 0.9
1979-05-05 00:00:00, 23.3, 30.8, 0.0, 7.9
1979-05-06 00:00:00, 23.5, 34.3, 0.0, 0.0
1979-05-07 00:00:00, 22.6, 34.4, 0.0, 0.0
1979-05-08 00:00:00, 23.6, 33.5, 26.98, 0.0
1979-05-09 00:00:00, 23.3, 33.2, 0.0, 5.2
1979-05-10 00:00:00, 24.3, 33.6, 27.36, 0.0
1979-05-11 00:00:00, 23.4, 31.9, 0.0, 66.4
1979-05-12 00:00:00, 23.7, 30.9, 0.0, 1.9
1979-05-13 00:00:00, 24.3, 32.4, 0.0, 6.6
1979-05-15 00:00:00, 23.7, 32.7, 0.0, 0.4
1979-05-16 00:00:00, 23.2, 31.0, 0.0, 25.2
1979-05-17 00:00:00, 23.8, 30.7, 26.22, 0.0
1979-05-19 00:00:00, 22.5, 31.8, 26.3, 1.5
1979-05-20 00:00:00, 22.0, 31.3, 0.0, 0.4
1979-05-21 00:00:00, 23.5, 32.2, 0.0, 0.0
1979-05-22 00:00:00, 22.9, 32.9, 0.0, 0.0
1979-05-23 00:00:00, 22.9, 33.6, 0.0, 0.0
1979-05-24 00:00:00, 22.5, 32.7, 0.0, 0.0
1979-05-25 00:00:00, 23.5, 32.8, 0.0, 0.0
1979-05-26 00:00:00, 23.7, 33.3, 0.0, 0.0
1979-05-27 00:00:00, 23.1, 34.2, 27.06, 0.0
1979-05-28 00:00:00, 22.7, 33.8, 0.0, 0.0
1979-05-29 00:00:00, 23.8, 30.4, 25.84, 2.1
1979-05-30 00:00:00, 21.6, 31.7, 0.0, 5.5
1979-06-01 00:00:00, 20.9, 33.2, 26.72, 0.1
1979-06-02 00:00:00, 22.1, 30.2, 25.44, 9.5
1979-06-03 00:00:00, 20.1, 29.4, 0.0, 0.0
1979-06-04 00:00:00, 20.9, 31.7, 25.26, 0.1
1979-06-05 00:00:00, 20.5, 30.3, 0.0, 0.0
1979-06-06 00:00:00, 21.3, 31.8, 25.66, 0.0
1979-06-07 00:00:00, 21.5, 31.9, 0.0, 0.0
1979-06-08 00:00:00, 20.9, 31.8, 0.0, 0.0
1979-06-09 00:00:00, 23.0, 32.6, 0.0, 0.0
1979-06-10 00:00:00, 23.4, 32.1, 0.0, 0.0
1979-06-11 00:00:00, 22.9, 28.4, 0.0, 0.7
1979-06-12 00:00:00, 19.0, 31.6, 24.9, 0.7
1979-06-13 00:00:00, 20.3, 31.7, 25.04, 0.0
1979-06-14 00:00:00, 18.9, 31.5, 0.0, 0.0
1979-06-15 00:00:00, 24.2, 29.7, 0.0, 0.0
1979-06-16 00:00:00, 20.9, 32.5, 0.0, 0.0
1979-06-17 00:00:00, 21.9, 32.8, 0.0, 0.0
1979-06-18 00:00:00, 19.9, 33.5, 0.0, 0.0
1979-06-19 00:00:00, 22.3, 33.3, 0.0, 0.0
1979-06-20 00:00:00, 22.8, 33.0, 26.28, 0.0
1979-06-21 00:00:00, 18.2, 33.3, 0.0, 0.0
1979-06-22 00:00:00, 20.4, 34.2, 0.0, 0.0
1979-06-23 00:00:00, 21.9, 32.3, 26.92, 0.0
1979-06-24 00:00:00, 22.5, 31.5, 0.0, 0.0
1979-06-25 00:00:00, 21.7, 34.3, 0.0, 0.0
1979-06-27 00:00:00, 21.1, 31.7, 0.0, 0.0
1979-06-28 00:00:00, 19.8, 34.2, 26.04, 0.0
1979-06-30 00:00:00, 22.0, 32.2, 0.0, 0.0
1979-07-01 00:00:00, 21.9, 33.2, 0.0, 0.0
1979-07-02 00:00:00, 21.1, 34.0, 0.0, 0.0
1979-07-03 00:00:00, 22.4, 33.3, 0.0, 0.0
1979-07-04 00:00:00, 20.7, 33.3, 0.0, 0.2
1979-07-05 00:00:00, 20.2, 33.7, 0.0, 0.0
1979-07-06 00:00:00, 21.0, 33.6, 25.78, 0.0
1979-07-07 00:00:00, 20.5, 33.6, 25.38, 0.0
1979-07-08 00:00:00, 0.0, 33.6, 0.0, 0.0
1979-07-09 00:00:00, 0.0, 34.5, 0.0, 0.0
1979-07-10 00:00:00, 0.0, 37.8, 0.0, 0.0
1979-07-11 00:00:00, 0.0, 33.7, 0.0, 0.0
1979-07-12 00:00:00, 0.0, 33.6, 0.0, 0.0
1979-07-13 00:00:00, 0.0, 33.9, 0.0, 0.0
1979-07-14 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-07-15 00:00:00, 0.0, 34.3, 0.0, 0.0
1979-07-16 00:00:00, 0.0, 34.2, 0.0, 0.0
1979-07-17 00:00:00, 0.0, 33.6, 0.0, 0.0
1979-07-18 00:00:00, 0.0, 33.0, 0.0, 0.1
1979-07-19 00:00:00, 0.0, 33.7, 0.0, 0.0
1979-07-20 00:00:00, 0.0, 33.9, 0.0, 0.0
1979-07-21 00:00:00, 0.0, 35.6, 0.0, 0.0
1979-07-22 00:00:00, 0.0, 34.2, 0.0, 0.0
1979-07-23 00:00:00, 0.0, 35.1, 0.0, 0.0
1979-07-24 00:00:00, 0.0, 34.5, 0.0, 0.0
1979-07-25 00:00:00, 0.0, 34.3, 0.0, 0.0
1979-07-26 00:00:00, 0.0, 34.8, 0.0, 0.0
1979-07-27 00:00:00, 0.0, 35.3, 0.0, 0.0
1979-07-28 00:00:00, 0.0, 35.2, 0.0, 0.0
1979-07-29 00:00:00, 0.0, 34.9, 0.0, 0.0
1979-07-30 00:00:00, 0.0, 30.6, 0.0, 0.0
1979-07-31 00:00:00, 0.0, 34.3, 0.0, 0.3
1979-08-01 00:00:00, 0.0, 33.3, 0.0, 0.0
1979-08-02 00:00:00, 0.0, 34.3, 0.0, 0.0
1979-08-03 00:00:00, 0.0, 34.2, 0.0, 0.0
1979-08-04 00:00:00, 0.0, 33.3, 0.0, 0.0
1979-08-05 00:00:00, 0.0, 34.4, 0.0, 0.0
1979-08-06 00:00:00, 0.0, 33.1, 0.0, 0.0
1979-08-07 00:00:00, 0.0, 34.5, 0.0, 0.0
1979-08-08 00:00:00, 0.0, 34.3, 0.0, 0.0
1979-08-09 00:00:00, 0.0, 35.2, 0.0, 0.0
1979-08-10 00:00:00, 0.0, 35.5, 0.0, 0.0
1979-08-11 00:00:00, 0.0, 35.3, 0.0, 0.0
1979-08-12 00:00:00, 0.0, 32.3, 0.0, 0.0
1979-08-13 00:00:00, 0.0, 32.6, 0.0, 0.0
1979-08-14 00:00:00, 0.0, 34.7, 0.0, 0.0
1979-08-15 00:00:00, 0.0, 35.5, 0.0, 0.0
1979-08-16 00:00:00, 0.0, 36.6, 0.0, 0.0
1979-08-17 00:00:00, 0.0, 34.8, 0.0, 0.0
1979-08-18 00:00:00, 0.0, 35.3, 0.0, 0.0
1979-08-19 00:00:00, 0.0, 34.2, 0.0, 0.0
1979-08-20 00:00:00, 0.0, 34.0, 0.0, 0.0
1979-08-21 00:00:00, 0.0, 33.6, 0.0, 0.0
1979-08-22 00:00:00, 0.0, 33.3, 0.0, 0.0
1979-08-23 00:00:00, 0.0, 34.4, 0.0, 0.0
1979-08-24 00:00:00, 0.0, 34.4, 0.0, 0.0
1979-08-25 00:00:00, 0.0, 34.3, 0.0, 0.0
1979-08-26 00:00:00, 0.0, 36.2, 0.0, 0.0
1979-08-27 00:00:00, 0.0, 33.4, 0.0, 0.0
1979-08-31 00:00:00, 20.7, 35.6, 0.0, 0.0
1979-09-01 00:00:00, 0.0, 36.1, 0.0, 0.0
1979-09-02 00:00:00, 0.0, 34.3, 0.0, 0.0
1979-09-03 00:00:00, 0.0, 34.3, 0.0, 0.1
1979-09-04 00:00:00, 0.0, 33.7, 0.0, 0.3
1979-09-06 00:00:00, 0.0, 33.0, 0.0, 16.3
1979-09-07 00:00:00, 0.0, 32.3, 0.0, 0.0
1979-09-08 00:00:00, 0.0, 34.2, 0.0, 0.3
1979-09-09 00:00:00, 0.0, 35.3, 0.0, 0.0
1979-09-10 00:00:00, 0.0, 34.2, 0.0, 0.0
1979-09-11 00:00:00, 0.0, 35.1, 0.0, 0.0
1979-09-12 00:00:00, 0.0, 35.7, 0.0, 0.0
1979-09-13 00:00:00, 0.0, 34.7, 0.0, 0.0
1979-09-14 00:00:00, 0.0, 35.7, 0.0, 0.0
1979-09-15 00:00:00, 0.0, 34.7, 0.0, 0.0
1979-09-16 00:00:00, 0.0, 32.7, 0.0, 0.0
1979-09-17 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-09-18 00:00:00, 0.0, 34.5, 0.0, 0.0
1979-09-19 00:00:00, 0.0, 34.3, 0.0, 0.0
1979-09-20 00:00:00, 0.0, 34.6, 0.0, 0.1
1979-09-21 00:00:00, 0.0, 34.2, 0.0, 0.0
1979-09-22 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-09-23 00:00:00, 0.0, 35.1, 0.0, 0.0
1979-09-24 00:00:00, 0.0, 34.9, 0.0, 0.0
1979-09-25 00:00:00, 0.0, 34.3, 0.0, 0.0
1979-09-26 00:00:00, 0.0, 35.4, 0.0, 0.0
1979-09-27 00:00:00, 0.0, 35.8, 0.0, 0.0
1979-09-28 00:00:00, 0.0, 34.2, 0.0, 0.0
1979-09-29 00:00:00, 0.0, 35.6, 0.0, 0.0
1979-09-30 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-10-01 00:00:00, 0.0, 36.0, 0.0, 0.0
1979-10-02 00:00:00, 0.0, 34.8, 0.0, 0.0
1979-10-03 00:00:00, 0.0, 35.4, 0.0, 0.0
1979-10-04 00:00:00, 0.0, 35.9, 0.0, 0.0
1979-10-05 00:00:00, 0.0, 36.0, 0.0, 0.0
1979-10-06 00:00:00, 0.0, 36.3, 0.0, 0.0
1979-10-07 00:00:00, 0.0, 28.9, 0.0, 0.0
1979-10-08 00:00:00, 0.0, 35.5, 0.0, 0.0
1979-10-09 00:00:00, 0.0, 34.5, 0.0, 0.0
1979-10-10 00:00:00, 0.0, 35.1, 0.0, 0.0
1979-10-11 00:00:00, 0.0, 34.8, 0.0, 0.0
1979-10-12 00:00:00, 0.0, 36.4, 0.0, 0.0
1979-10-13 00:00:00, 0.0, 34.5, 0.0, 0.0
1979-10-14 00:00:00, 0.0, 34.4, 0.0, 0.0
1979-10-15 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-10-16 00:00:00, 0.0, 36.1, 0.0, 0.0
1979-10-17 00:00:00, 0.0, 33.0, 0.0, 0.0
1979-10-18 00:00:00, 0.0, 33.1, 0.0, 0.0
1979-10-19 00:00:00, 0.0, 34.3, 0.0, 0.0
1979-10-20 00:00:00, 0.0, 37.5, 0.0, 0.0
1979-10-21 00:00:00, 0.0, 36.1, 0.0, 0.0
1979-10-22 00:00:00, 0.0, 36.5, 0.0, 0.0
1979-10-23 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-10-24 00:00:00, 0.0, 35.7, 0.0, 0.0
1979-10-25 00:00:00, 0.0, 34.9, 0.0, 0.0
1979-10-26 00:00:00, 0.0, 35.7, 0.0, 0.0
1979-10-27 00:00:00, 0.0, 36.7, 0.0, 0.0
1979-10-28 00:00:00, 0.0, 33.9, 0.0, 0.0
1979-10-29 00:00:00, 0.0, 34.5, 0.0, 0.0
1979-10-30 00:00:00, 0.0, 32.1, 0.0, 0.4
1979-10-31 00:00:00, 0.0, 33.7, 0.0, 0.0
1979-11-01 00:00:00, 0.0, 34.7, 0.0, 0.0
1979-11-02 00:00:00, 0.0, 34.8, 0.0, 0.0
1979-11-03 00:00:00, 0.0, 34.9, 0.0, 0.0
1979-11-04 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-11-05 00:00:00, 0.0, 33.3, 0.0, 0.1
1979-11-06 00:00:00, 0.0, 34.8, 0.0, 0.0
1979-11-07 00:00:00, 0.0, 34.2, 0.0, 0.0
1979-11-08 00:00:00, 0.0, 31.2, 0.0, 0.6
1979-11-09 00:00:00, 0.0, 33.1, 0.0, 1.3
1979-11-10 00:00:00, 0.0, 31.2, 0.0, 0.0
1979-11-11 00:00:00, 0.0, 33.6, 0.0, 0.0
1979-11-12 00:00:00, 0.0, 32.3, 0.0, 0.0
1979-11-13 00:00:00, 0.0, 34.9, 0.0, 0.0
1979-11-14 00:00:00, 0.0, 34.8, 0.0, 0.0
1979-11-15 00:00:00, 0.0, 35.1, 0.0, 0.0
1979-11-16 00:00:00, 0.0, 34.9, 0.0, 0.0
1979-11-17 00:00:00, 0.0, 35.3, 0.0, 0.0
1979-11-18 00:00:00, 0.0, 35.7, 0.0, 0.0
1979-11-19 00:00:00, 0.0, 31.9, 0.0, 0.0
1979-11-20 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-11-21 00:00:00, 0.0, 35.9, 0.0, 0.0
1979-11-22 00:00:00, 0.0, 34.6, 0.0, 0.0
1979-11-23 00:00:00, 0.0, 35.1, 0.0, 0.0
1979-11-24 00:00:00, 0.0, 35.5, 0.0, 0.0
1979-11-25 00:00:00, 0.0, 34.5, 0.0, 0.0
1979-11-26 00:00:00, 0.0, 34.2, 0.0, 0.0
1979-11-27 00:00:00, 0.0, 34.4, 0.0, 0.0
1979-11-28 00:00:00, 0.0, 33.8, 0.0, 0.0
1979-11-29 00:00:00, 0.0, 33.0, 0.0, 0.0
1979-11-30 00:00:00, 0.0, 34.9, 0.0, 0.0
1979-12-01 00:00:00, 0.0, 35.3, 0.0, 0.0
1979-12-03 00:00:00, 24.4, 36.7, 0.0, 0.0
1979-12-05 00:00:00, 24.1, 35.2, 0.0, 0.0
1979-12-06 00:00:00, 21.2, 35.4, 0.0, 0.0
1979-12-07 00:00:00, 22.8, 35.3, 0.0, 0.0
1979-12-08 00:00:00, 24.1, 33.4, 0.0, 0.0
1979-12-09 00:00:00, 24.3, 34.8, 0.0, 0.0
1979-12-10 00:00:00, 23.8, 35.0, 0.0, 0.0
1979-12-11 00:00:00, 24.2, 34.4, 0.0, 0.0
1979-12-12 00:00:00, 24.6, 34.8, 0.0, 0.0
1979-12-13 00:00:00, 24.9, 35.6, 28.18, 0.0
1979-12-14 00:00:00, 24.6, 35.7, 0.0, 0.0
1979-12-15 00:00:00, 24.9, 33.3, 0.0, 0.0
1979-12-16 00:00:00, 23.7, 34.9, 0.0, 0.0
1979-12-17 00:00:00, 23.7, 33.6, 0.0, 0.0
1979-12-18 00:00:00, 22.3, 34.9, 0.0, 0.0
1979-12-19 00:00:00, 23.9, 35.3, 0.0, 0.0
1979-12-20 00:00:00, 24.0, 34.1, 0.0, 0.0
1979-12-21 00:00:00, 23.1, 34.9, 0.0, 0.0
1979-12-22 00:00:00, 24.1, 35.0, 0.0, 0.0
1979-12-23 00:00:00, 23.9, 33.9, 0.0, 0.0
1979-12-24 00:00:00, 21.7, 35.0, 0.0, 0.0
1979-12-25 00:00:00, 24.3, 35.3, 0.0, 0.0
1979-12-26 00:00:00, 25.5, 35.2, 0.0, 0.0
1979-12-27 00:00:00, 23.9, 35.5, 0.0, 0.0
1979-12-28 00:00:00, 24.0, 35.0, 0.0, 0.0
1979-12-29 00:00:00, 25.3, 34.3, 0.0, 0.0
1979-12-30 00:00:00, 24.1, 34.3, 0.0, 0.0
1979-12-31 00:00:00, 24.7, 33.7, 0.0, 0.3
1980-01-01 00:00:00, 21.8, 32.7, 0.0, 0.0
1980-01-02 00:00:00, 23.5, 33.3, 0.0, 0.0
1980-01-03 00:00:00, 24.4, 34.9, 0.0, 0.0
1980-01-04 00:00:00, 24.8, 31.0, 0.0, 0.0
1980-01-05 00:00:00, 24.0, 35.4, 0.0, 3.3
1980-01-06 00:00:00, 25.1, 36.4, 0.0, 0.0
1980-01-07 00:00:00, 26.5, 33.7, 0.0, 0.0
1980-01-08 00:00:00, 23.4, 35.5, 0.0, 1.7
1980-01-09 00:00:00, 25.2, 33.2, 0.0, 0.0
1980-01-10 00:00:00, 24.0, 34.1, 0.0, 0.0
1980-01-11 00:00:00, 25.1, 33.3, 0.0, 0.0
1980-01-12 00:00:00, 25.7, 34.5, 0.0, 0.0
1980-01-13 00:00:00, 24.1, 35.1, 0.0, 0.0
1980-01-14 00:00:00, 26.5, 35.7, 0.0, 0.0
1980-01-15 00:00:00, 24.1, 34.1, 0.0, 0.0
1980-01-16 00:00:00, 24.7, 34.8, 0.0, 0.0
1980-01-17 00:00:00, 25.9, 35.5, 0.0, 0.0
1980-01-18 00:00:00, 24.6, 31.5, 27.22, 0.0
1980-01-19 00:00:00, 24.7, 34.6, 0.0, 1.3
1980-01-20 00:00:00, 25.2, 36.1, 0.0, 0.0
1980-01-21 00:00:00, 24.4, 35.6, 0.0, 0.0
1980-01-22 00:00:00, 25.4, 35.5, 0.0, 0.0
1980-01-23 00:00:00, 24.7, 34.9, 0.0, 0.0
1980-01-24 00:00:00, 24.7, 35.4, 0.0, 0.0
1980-01-25 00:00:00, 24.5, 35.5, 0.0, 0.0
1980-01-27 00:00:00, 25.3, 33.7, 0.0, 0.0
1980-01-28 00:00:00, 23.4, 33.1, 0.0, 0.0
1980-01-29 00:00:00, 23.4, 34.7, 0.0, 0.0
1980-01-30 00:00:00, 23.5, 35.5, 0.0, 0.0
1980-01-31 00:00:00, 23.9, 34.5, 0.0, 0.0
1980-02-01 00:00:00, 23.3, 34.3, 0.0, 0.0
1980-02-02 00:00:00, 23.7, 34.8, 0.0, 0.0
1980-02-03 00:00:00, 23.4, 34.1, 0.0, 0.0
1980-02-04 00:00:00, 23.5, 33.7, 0.0, 0.0
1980-02-05 00:00:00, 23.0, 34.4, 0.0, 0.0
1980-02-06 00:00:00, 23.9, 33.7, 0.0, 0.0
1980-02-07 00:00:00, 23.9, 30.7, 0.0, 0.3
1980-02-08 00:00:00, 24.0, 32.0, 0.0, 0.0
1980-02-10 00:00:00, 24.7, 34.5, 0.0, 0.1
1980-02-11 00:00:00, 24.8, 35.0, 0.0, 0.0
1980-02-12 00:00:00, 25.2, 36.1, 0.0, 0.0
1980-02-13 00:00:00, 25.5, 34.9, 0.0, 0.0
1980-02-14 00:00:00, 25.1, 33.9, 0.0, 0.6
1980-02-15 00:00:00, 22.0, 29.7, 0.0, 21.0
1980-02-16 00:00:00, 22.0, 30.0, 0.0, 56.1
1980-02-17 00:00:00, 23.5, 33.5, 0.0, 18.7
1980-02-18 00:00:00, 24.7, 29.9, 0.0, 0.2
1980-02-19 00:00:00, 24.9, 31.7, 0.0, 0.2
1980-02-23 00:00:00, 22.8, 29.1, 0.0, 101.0
1980-02-24 00:00:00, 22.3, 29.8, 24.68, 0.2
1980-02-27 00:00:00, 23.2, 30.4, 0.0, 6.0
1980-02-29 00:00:00, 23.4, 28.0, 0.0, 0.4
1980-03-03 00:00:00, 23.8, 32.1, 0.0, 0.0
1980-03-04 00:00:00, 22.2, 29.9, 0.0, 15.7
1980-03-05 00:00:00, 24.5, 30.1, 0.0, 0.0
1980-03-06 00:00:00, 23.5, 31.5, 0.0, 1.2
1980-03-09 00:00:00, 23.7, 32.4, 0.0, 0.0
1980-03-10 00:00:00, 24.1, 33.0, 0.0, 0.0
1980-03-11 00:00:00, 23.2, 32.3, 0.0, 0.0
1980-03-13 00:00:00, 24.1, 29.6, 0.0, 21.2
1980-03-14 00:00:00, 23.8, 29.7, 0.0, 4.4
1980-03-15 00:00:00, 23.3, 31.9, 0.0, 28.2
1980-03-16 00:00:00, 22.9, 31.7, 0.0, 0.0
